"text","real"
"Resultados Nacionales de las #EleccionesEcuador2025 • Daniel Noboa: 55,94% • Luisa Gonzales: 44,06% Actas Escrutadas: 88,7% Fuente: Consejo Nacional Electoral",1
"n las calles José de Antepara y Sedalana, frente a una de las centrales del movimiento ADN en Guayaquil, simpatizantes se han reunido espontáneamente a la espera de los resultados. Aunque no hubo una convocatoria oficial, ciudadanos se concentran con respeto, atentos al avance del porcentaje de votación.",1
"Resultados Nacionales de las #EleccionesEcuador2025 * Daniel Noboa: 55,96% * Luisa Gonzales: 44,04% Actas Escrutadas: 88,81% - Fecha de Corte: domingo, 13 de abril Hora de Corte: 20:00 Fuente: Consejo Nacional Electora",1
"Gisella Bayona destaca que Luisa Gonzáles subió apenas un 0,1 % en los resultados parciales de la segunda vuelta electoral.",1
"En la avenida Malecón y 9 de Octubre, centro de Guayaquil, los simpatizantes del presidente Daniel Noboa salieron a las calles a demostrar su apoyo con base en los resultados parciales del CNE.",1
"La presidenta del CNE, Diana Atamaint, declaró que, una vez procesado más el 90 % de actas a escala nacional se marca una tendencia irreversible, considerando ganador al binomio de Daniel Noboa Azín y María José Pinto.",1
"Resultados Nacionales de las #EleccionesEcuador2025 • Daniel Noboa: 55,92% • Luisa Gonzales: 44,08% Actas Escrutadas: 90,93% Fuente: Consejo Nacional Electoral",1
"Daniel Noboa es reelegido como presidente del Ecuador hasta el año 2029 y asume el reto de continuar construyendo un país más seguro, justo y lleno de oportunidades.",1
"¡Es oficial! Daniel Noboa Azín se convierte en el nuevo presidente de la República del Ecuador para el periodo 2025–2029.",1
"En una jornada electoral marcada por la alta participación ciudadana, Daniel Noboa Azín se impuso en la segunda vuelta de las elecciones presidenciales de Ecuador, alcanzando el 55,88 % de los votos válidos, según datos oficiales del Consejo Nacional Electoral (CNE).",1
"Daniel Noboa se pronunció luego de que el CNE declaró su reelección como Presidente de la República del Ecuador tras el 90% de actas escrutadas. “El Ecuador está cambiando, ya tomó un camino diferente. Muchas gracias a todo el Ecuador"", señaló.",1
"Estas fueron las declaraciones del presidente Daniel Noboa tras ser proclamado ganador de las elecciones presidenciales 2025",1
"Guillermo Lasso felicita a Daniel Noboa - El expresidente reconoció el triunfo electoral y le deseó éxito al mandatario reelecto: “¡Esto nos fortalece como nación! (...) Lo felicito por esta victoria. Por segunda vez, el pueblo ecuatoriano le ha entregado su confianza"".",1
"Daniel Noboa Azín fue electo presidente del Ecuador tras imponerse en la segunda vuelta electoral celebrada el domingo 13 de abril. Con el 97,04 % del escrutinio oficial ya contabilizado, con corte a las 07:30 de hoy, Noboa alcanza el 55,65 % de los votos, frente al 44,35 % de la candidata Luisa González, quien hasta ahora no reconoce su derrota.",1
"El Consejo Nacional Electoral proclamó a Daniel Noboa y María José Pinto como el binomio ganador tras los comicios de este domingo.",1
"La victoria de Daniel Noboa se celebró en la sede del movimiento Acción Democrática Nacional, en Quito, con la presencia de varias autoridades y simpatizantes.",1
"Militantes y simpatizantes de ADN celebraron los resultados en concentraciones realizadas en el centro y sur de la ciudad.",1
"Hoy, 14 de abril de 2025, durante una entrevista para TC Televisión, el economista y consultor político Juan Rivadeneira afirmó que el no reconocimiento de Luisa González a los resultados electorales se debe a que “hay mucho en juego para el correísmo”. “Han pasado más de diez años sin llegar al poder, debe ser muy duro”, comentó. Además, Rivadeneira señaló que los errores de RC5 fueron determinantes en el resultado, destacando que temas como la dolarización y la propuesta de los “gestores de paz” fueron asuntos demasiado delicados para abordarlos de la manera en que lo hicieron",1
"Hoy, 14 de abril de 2025, durante una entrevista para TC Televisión, la asambleísta oficialista Nataly Morillo aseguró que sí es posible construir un Ecuador distinto, destacando la necesidad de dejar atrás el miedo a una supuesta “ecuadolarización” y defendiendo la permanencia del dólar como moneda única. Morillo también se refirió al respaldo ciudadano que recibió el presidente Daniel Noboa, afirmando que su votación provino de mujeres, jóvenes y personas adultas de todo el país que creen en un futuro con progreso, oportunidades, salud, seguridad, educación y estabilidad económica",1
"El Ministerio de Educación anunció la suspensión de la jornada escolar del jueves 17 de abril de 2025 para las instituciones educativas del régimen Sierra-Amazonía, en cumplimiento del Decreto Ejecutivo N.º 598, emitido por el presidente Daniel Noboa. La medida se adopta en el marco de la conmemoración del Jueves Santo y aplica a todas las instituciones fiscales, particulares, municipales y fiscomisionales.",1
"El presidente de Estados Unidos, Donald Trump, felicitó públicamente a Daniel Noboa por su triunfo en la segunda vuelta de las elecciones presidenciales en Ecuador. Trump expresó su respaldo al presidente Daniel Noboa con el siguiente mensaje: “Felicitaciones a Daniel Noboa, quien será un gran líder para el maravilloso pueblo ecuatoriano. ¡No los defraudará!”",1
"Desde Carondelet se percibe una gran expectativa ciudadana ante la llegada de Daniel Noboa al Palacio Presidencial.",1
"Héroes sin capa acudieron a las juntas electorales, generando sorpresa durante estas Elecciones Presidenciales de Segunda Vuelta.",1
"La Misión de Observación Electoral (MOE) de la Organización de los Estados Americanos (OEA) en Ecuador, encabezada por el ex canciller de Chile Heraldo Muñoz, expresó su confianza en los resultados oficiales anunciados por el Consejo Nacional Electoral (CNE) tras la jornada de votación del domingo 13 de abril. En un comunicado difundido este lunes 14 de abril de 2025, la Misión destacó que el proceso electoral se desarrolló de manera pacífica y que la ciudadanía participó de forma contundente.",1
"Presidentes de Latinoamérica y figuras destacadas de la política mundial expresan su respaldo a Daniel Noboa tras su victoria electoral",1
"La prefecta del Guayas, los alcaldes de Quito y Guayaquil, así como figuras cercanas al correísmo, han reconocido el triunfo de Daniel Noboa",1
"Mientras se abrían las urnas y se contaban las papeletas, la tendencia comenzó a marcarse. Dos horas después, las calles se llenaron de celebraciones por la victoria de Daniel Noboa, protagonizadas no solo por ecuatorianos, sino también por extranjeros.",1
"Tras la segunda vuelta electoral del pasado 13 de abril, en la que Daniel Noboa resultó electo para un nuevo período presidencial, el indicador de riesgo país registró una significativa reducción de 562 puntos, señal de un mayor optimismo entre los inversionistas internacionales. Según datos del Banco Central del Ecuador (BCE), el viernes 11 de abril —dos días antes de las elecciones— el riesgo país se situaba en 1.844 puntos. Sin embargo, tras conocerse los resultados del balotaje, el indicador descendió a 1.282 puntos, marcando una de las caídas más relevantes en el último año.",1
"“Es imposible cometer fraude con una diferencia de un millón cien mil votos”, dice Rafael Cuesta al referirse a los resultados de las elecciones 2025.",1
"Tras la victoria de Daniel Noboa, varios de sus ministros anunciaron las líneas de trabajo que guiarán el rumbo del país durante este y los próximos cuatro años.",1
"ADN se perfila como la primera fuerza política en el próximo periodo legislativo. Dos asambleístas reelectas por la Lista 7 confirmaron que ya cuentan con 69 curules.",1
"Daniel Noboa llegó a Quito la noche de este lunes 14 de abril de 2025. Carondelet se iluminó para recibirlo y simpatizantes lo respaldaron en la Plaza Grande. Este martes liderará el cambio de guardia.",1
"El presidente de Francia, Emmanuel Macron, felicitó públicamente a Daniel Noboa tras su victoria en la segunda vuelta de las elecciones presidenciales de Ecuador. A través de un mensaje publicado en su cuenta oficial en la red social X, el mandatario francés expresó sus mejores deseos para el pueblo ecuatoriano y para el nuevo jefe de Estado.",1
"Este 15 de abril de 2025, el Consejo Nacional Electoral (CNE) informó que el procesamiento de actas de escrutinio ha finalizado al 100% en 18 provincias del país. El organismo electoral ratificó los estándares de calidad y la transparencia en la segunda vuelta presidencial.",1
"Con el 55 % de los votos frente al 44 % de su rival, Daniel Noboa alcanzó el cuarto triunfo más amplio en una segunda vuelta presidencial en Ecuador desde el retorno a la democracia en 1979.",1
"El riesgo país de Ecuador descendió a 1.282 puntos tras el triunfo de Daniel Noboa, reflejando una recuperación en la confianza de los mercados internacionales.",1
"Daniel Noboa brindó su primera entrevista oficial tras la victoria electoral del pasado 13 de abril, en un encuentro con el periodista Fernando del Rincón de CNN. En su entrevista, Noboa enfatizó la transparencia del proceso electoral del 13 de abril, en el que su victoria fue clara con una diferencia de 11 puntos frente a su competidor. Destacó que el conteo de votos se realizó en tiempo real, sin interrupciones ni irregularidades, lo que generó confianza en el electorado. ""No hubo pausas ni apagones, nada de eso, y eso dio tranquilidad"", afirmó Noboa.",1
"#DanielNoboa | Con tendencia irreversible, a las 20:20 de este 13 de abril de 2025, el candidato-presidente, Daniel Noboa Azín, se alzaría con la Presidencia de la República cuando hay un 92 % del escrutinio nacional. ",1
"El Pleno del Consejo Nacional Electoral rechazó el reclamo presentado por la alianza RC-RETO, que impugnaba actas por supuestas inconsistencias en las firmas de las Juntas Receptoras del Voto",1
"El CNE negó el reclamo de Revolución Ciudadana-Reto. Detalles 👇",1
"Diana Atamaint, presidenta del CNE, habló de la transparencia en las elecciones presidenciales del pasado 13 de abril.",1
"#DiosdadoCabello critica las elecciones hechas en Ecuador el 13 de abril de 2025. ",1
"Estos son los argumentos que se exponen en el documento membretado con los colores y logo del movimiento #RevoluciónCiudadana",1
"Luisa González habló sobre la conformación de su bancada en una entrevista",1
"El CNE aún no proclama los resultados de la segunda vuelta 2025. ¿Por qué?",1
"Expertos en seguridad, finanzas y manejo de crisis analizan los retos de #Noboa 👉 Esto es lo que opinan",1
"El CNE procesó las 745 actas electorales pendientes. Te contamos los resultados finales",1
"Luisa González reitera denuncia de fraude electoral citando informe preliminar de la OEA",1
"sto es lo que falta para la proclamación de resultados de la segunda vuelta electoral",1
"¿Qué dijo Diana Atamaint sobre las opiniones de Sheinbaum, Petro y Maduro? ",1
"Daniel Noboa habló sobre su reelección, la lucha contra el crimen y su relación con líderes de la región",1
"El movimiento RETO reconoció la victoria de Daniel Noboa",1
"Luisa González reaparece y habla de hallazgos ‘graves’ en los resultados electorales",1
"Estos son los movimientos que #DanielNoboa hizo en su #gabinete, previo a su traslado a #EstadosUnidos",1
"Daniel Noboa se refiere a la presidenta mexicana, Claudia Sheinbaum. ¿Qué dijo de las relaciones con México?",1
"Noboa ganó con amplia ventaja y movilizó al voto facultativo.",1
"El 'guiño' futbolero del Alcalde de #Guayaquil para el Gobierno de Daniel Noboa",1
"#LuzPastrana desmintió a #GustavoPetro y resaltó las felicitaciones de su Canciller a #DanielNoboa por su triunfo electoral",1
"Sheinbaum descarta reanudar relaciones con Ecuador tras ‘dudoso’ triunfo de Noboa",1
"Mediante tres decretos ejecutivos se hizo el anuncio ",1
"Pabel Muñoz habla sobre cómo quedó el Movimiento Revolución Ciudadana después de las elecciones 2025",1
"La Conaie rechazó cualquier intento de cooptación por parte del Gobierno ",1
"El reciente elegido Presidente, Daniel #Noboa dio una entrevista extensa en CNN:",1
"#MónicaSalazar habla de marginación, clasismo y egoísmo entre las razones para salir del movimiento del #correísmo, #Revolución Ciudadana",1
"#GustavoPetro se pronunció sobre la victoria de Daniel Noboa en #Ecuador",1
"Autoridades de la Revolución no sabían que Luisa González desconocería resultados, dice Muñoz",1
"Ruth Hidalgo analiza el impacto del resultado electoral y los retos de gobernabilidad para Daniel Noboa",1
"Emmanuel Macron envía ‘calurosas’ felicitaciones a Daniel Noboa ",1
"Cuatro analistas coinciden en lo siguiente sobre el correísmo luego de las #Elecciones2025Ecuador",1
"#Elecciones2025Ecuador |  Con más del 90% de actas procesadas hasta las 20:15, el Consejo Nacional Electoral dio por marcada una tendencia irreversible en los resultados de la segunda vuelta. La presidenta del organismo, Diana Atamaint, anunció que el binomio de Acción Democrática Nacional (ADN), conformado por Daniel Noboa y María José Pinto. #EleccionesGenerales #Elecciones2025",1
